22,2318125,5541.413
22,2296854,5334.249
22,2281562,3935.767
22,2280946,61.524
22,2321530,3571.915
22,2307611,3971.572
22,2311125,3621.420
22,2295474,4301.760
22,2328924,561.593
22,2309769,5191.430
22,2291672,4810.553
22,2296546,3163.134
22,2274409,5489.788
22,2272763,3441.859
22,2253425,5184.079
22,2232013,5397.309
22,2231512,3452.764
22,2210505,5373.634
22,2187727,5562.264
22,2203921,1665.451
22,2188726,4804.447
22,2166816,5460.589
22,2147568,5206.500
22,2135699,3272.936
22,2151186,2919.388
22,2132165,5185.369
22,2112650,5242.075
22,2097324,3803.920
22,2096427,4371.220
22,2073922,5512.805
22,2078643,2845.478
22,2060711,5042.956
22,2041614,5217.787
22,2044613,2978.601
22,2026225,5110.703
22,2009565,4133.999
22,2005161,4597.957
22,1983973,5388.458
22,1987035,2979.052
22,1965472,5427.146
22,1944730,5397.039
22,1951630,2086.171
22,1942815,4806.309
22,1921570,5357.232
22,1898670,5601.575
22,1878323,4817.640
22,1881372,3511.952
22,1863610,5093.676
22,1865451,3083.095
22,1844336,5389.668
22,1823696,5334.477
22,1824258,3214.353
22,1805116,5187.528
22,1786124,4999.236
22,1786797,3442.978
22,1763800,5581.786
22,1762890,3360.017
22,1742816,5279.049
22,1724196,5128.712
22,1723833,3302.445
22,1700853,5587.426
22,1693438,3988.424
22,1673556,5357.098
22,1651568,5450.036
22,1652350,3233.315
22,1630963,5409.364
22,1625992,3774.953
22,1603388,5538.348
22,1580590,5583.852
22,1584647,2879.019
22,1563835,5354.531
22,1541790,5491.301
22,1543373,3112.068
22,1521195,5482.780
22,1498033,5557.605
22,1500692,3038.449
22,1480158,5335.952
22,1461405,4421.673
22,1458094,4384.781
22,1434981,5590.478
22,1415765,4637.567
22,1412468,4225.092
22,1390829,5412.618
22,1370003,4972.925
22,1382188,2516.132
22,1360734,5428.932
22,1337005,5641.814
22,1317038,4954.622
22,1329247,2468.347
22,1308098,5421.308
22,1287015,5380.917
22,1262709,5712.051
22,1268101,2522.605
22,1257586,4539.741
22,1234754,5541.766
22,1211228,5609.762
22,1210386,3378.290
22,1193097,5008.886
22,1170757,5499.135
22,1170818,3263.583
22,1162546,4102.047
22,1138184,5717.575
22,1114376,5637.891
22,1111867,3548.044
22,1103902,4071.766
22,1082171,5446.948
22,1059425,5540.914
22,1052796,3662.778
22,1039504,4869.305
22,1017722,5439.904
22,1010624,3610.743
22,1000534,4741.290
22,978556,5468.186
22,981602,2970.019
22,960649,5381.543
22,940328,5310.898
22,949966,2312.585
22,932370,5009.343
22,909242,5603.759
22,884922,5700.840
22,888488,2286.799
22,880444,4695.367
22,857336,5582.377
22,835854,5424.630
22,836803,3178.673
22,817772,5172.321
22,794607,5577.781
22,798066,2914.624
22,779849,5099.037
22,759453,5081.022
22,759166,3537.690
22,739499,5246.094
22,735781,3543.471
22,713879,5534.959
22,690332,5655.940
22,688863,3401.210
22,670437,5154.561
22,647220,5588.238
22,644167,3585.637
22,623811,5292.476
22,621858,3476.525
22,601842,5254.849
22,578682,5593.909
22,566527,3500.894
22,573449,3566.739
22,550519,5540.463
22,526293,5704.374
22,510414,3894.615
22,504235,4852.562
22,481667,5536.011
22,483192,3106.414
22,462012,5358.610
22,437492,5756.724
22,441484,2867.235
22,420954,5311.906
22,403499,4344.537
22,401072,4163.026
22,378041,5605.056
22,376641,3412.804
22,355163,5427.741
22,336365,4702.259
22,337778,3613.410
22,315296,5526.961
22,294860,4979.831
22,307661,2325.779
22,287862,5261.449
22,263396,5760.810
22,240687,5544.141
22,242671,3072.912
22,220660,5470.447
22,196809,5664.486
22,199966,2940.532
22,179428,5360.651
22,150019,6206.902
22,118041,6473.766
22,85725,6510.994
22,53410,6495.618
22,22695,6360.978
22,22,5536.687
22,1940933,5693.013
22,1938083,481.279
22,1937279,80.378
22,1998153,3647.898
22,2007464,2331.472
22,1986112,5404.002
22,1989362,2917.745
22,1971104,4511.270
22,1963636,4675.254
22,1941453,5465.131
22,1941925,3256.482
22,1919493,5563.945
22,1899845,4964.178
22,1898391,3784.098
22,1875090,5627.255
22,1856439,4925.462
22,1861092,3086.525
22,1840135,5361.926
22,1819483,5225.678
22,1817296,3694.903
22,1794427,5539.560
22,1795390,3201.341
22,1777429,5079.014
22,1756614,5299.299
22,1760048,3029.198
22,1737371,5545.448
22,1716106,5367.485
22,1720383,2952.366
22,1698352,5482.751
22,1674697,5632.825
22,1689285,1865.823
22,1670042,5207.573
22,1646225,5670.047
22,1624331,5456.777
22,1628408,2873.064
22,1607635,5370.789
22,1604479,3592.208
22,1582522,5480.847
22,1560930,5416.096
22,1552379,3631.483
22,1536466,5403.280
22,1515859,5295.810
22,1517380,3183.930
22,1495812,5444.507
22,1472405,5624.793
22,1476303,2918.278
22,1454137,5495.510
22,1431981,5475.779
22,1445245,1981.083
22,1428437,5039.967
22,1407495,5370.414
22,1383628,5647.859
22,1364336,4392.645
22,1384992,2092.867
22,1363897,5369.514
22,1345430,5113.361
22,1323487,5423.012
22,1330665,2434.211
22,1315051,4994.655
22,1292321,5541.277
22,1269747,5524.142
22,1269596,2933.197
22,1258982,4771.005
22,1237934,5385.582
22,1213959,5664.165
22,1217339,2944.926
22,1199588,5054.400
22,1178148,5233.997
22,1172833,4008.782
22,1151230,5413.094
22,1148587,3544.668
22,1127780,5350.398
22,1108974,5153.575
22,1111813,2979.975
22,1090954,5349.459
22,1068715,5530.283
22,1070826,3060.821
22,1063145,4070.375
22,1042141,5372.954
22,1019715,5512.174
22,1019082,3386.755
22,1000075,5179.708
22,979200,5353.479
22,971094,3415.433
22,976894,3404.979
22,955163,5476.761
22,942082,4524.517
22,932254,4290.527
22,950006,1549.695
22,931776,5072.803
22,912864,5162.612
22,892439,5353.975
22,894191,3138.047
22,877361,4965.931
22,856677,5336.434
22,870859,1614.558
22,860828,4561.122
22,842095,5160.580
22,822025,5288.202
22,807633,4003.156
22,825372,2275.353
22,806816,5137.569
22,786817,5258.078
22,766245,5335.866
22,767618,3128.584
22,750711,4928.785
22,734587,4427.426
22,735152,3672.779
22,716114,5212.423
22,719413,2930.514
22,701875,5051.422
22,683810,5064.606
22,686246,3017.066
22,679361,4053.167
22,660673,5122.706
22,639683,5404.812
22,637862,3450.101
22,619166,5131.404
22,621162,3056.490
22,601822,5233.620
22,582262,5225.541
23,584364,3055.146
23,562943,5409.363
23,540549,5474.537
23,539014,3459.225
23,518305,5325.579
23,509865,3648.458
23,510397,3690.226
23,489041,5390.300
23,464257,5709.832
23,447486,4089.613
23,444456,4512.265
23,421922,5496.123
23,422504,3203.427
23,401155,5396.129
23,382919,4288.581
23,380034,4399.176
23,356172,5666.277
23,358868,2988.490
23,336311,5481.577
23,318265,4522.608
23,313686,4338.607
23,292593,5373.970
23,293900,3139.224
23,274317,5184.010
23,251442,5605.354
23,256778,2443.822
23,250358,4220.750
23,228808,5442.638
23,204271,5685.181
23,178542,5790.545
23,170706,4248.730
23,143419,6021.092
23,110229,6567.986
23,77334,6535.574
23,47584,6228.477
23,16894,6337.076
23,1,4945.366
23,1932181,5632.192
23,1930020,302.799
23,1929135,88.284
23,2013995,1298.270
23,2007708,3431.163
23,1993951,5100.124
23,1967988,5854.226
23,1942787,5825.906
23,1951536,2393.223
23,1929262,5502.057
23,1902056,6004.931
23,1875728,5901.819
23,1856116,4377.184
23,1863491,3442.426
